"","row_ind","column_ind","values"
"907","PA0380300","y1990_10",-1
"908","NC0620000","y1990_10",-1
"909","CO0410100","y1990_10",-1
"910","NJ0201100","y1990_9",-1
"911","KS0650000","y1990_9",-1
"912","KS0080200","y1990_8",-1
"913","KS0260000","y1990_8",-1
"914","DE0020800","y1990_8",-1
"915","PA0620200","y1990_7",-1
"916","MI1501500","y1990_7",-1
"917","SC0040500","y1990_6",-1
"918","MI3803800","y1990_6",-1
"919","MI2902900","y1990_6",-1
"920","KS0461000","y1990_6",-1
"921","CA0400300","y1990_6",-1
"922","WA0150100","y1990_5",-1
"923","VT0130200","y1990_5",-2
"924","TN0630000","y1990_5",-1
"925","CO0230400","y1990_5",-1
"926","WA0030500","y1990_4",-1
"927","VT0100100","y1990_4",-1
"928","VT0130000","y1990_3",-1
"929","UT0080000","y1990_3",-2
"930","OR0210200","y1990_3",-1
"931","NC0490000","y1990_3",-1
"932","UT0030100","y1990_2",-1
"933","VT0140600","y1990_1",-1
"934","UT0080000","y1990_1",-1
"935","SC0320100","y1990_1",-2
"936","SC0230400","y1990_1",-1
"937","NB0190000","y1990_1",-1
"938","KS0570000","y1990_1",-1
"939","KS0180200","y1990_1",-1
"940","PA0670900","y1989_12",-1
"941","NH0011600","y1989_12",-1
"942","NB0280000","y1989_12",-1
"943","NC0070300","y1989_12",-1
"944","MO0952800","y1989_12",-3
"945","CO0260000","y1989_12",-1
"946","WA0170400","y1989_11",-2
"947","SC0190000","y1989_11",-1
"948","PA016SP00","y1989_11",-1
"949","VT0010200","y1989_10",-1
"950","NH0051400","y1989_10",-1
"951","KS0460100","y1989_10",-1
"952","VT0100000","y1989_9",-1
"953","VA0600100","y1989_9",-1
"954","SC0400400","y1989_9",-1
"955","OH0571300","y1989_9",-1
"956","CO0320000","y1989_9",-1
"957","VT0030300","y1989_8",-2
"958","NBNSP2800","y1989_8",-1
"959","KS0750000","y1989_7",-1
"960","VT0140300","y1989_6",-1
"961","VA0390000","y1989_6",-1
"962","KS0400300","y1989_6",-1
"963","VA0950100","y1989_5",-1
"964","OR0340200","y1989_5",-1
"965","MT0420100","y1989_5",-1
"966","CO0260000","y1989_5",-1
"967","VT0140400","y1989_4",-1
"968","VT0130100","y1989_4",-1
"969","SC0290100","y1989_4",-1
"970","PA018SP00","y1989_4",-1
"971","OR0150200","y1989_4",-1
"972","NM0130000","y1989_4",-1
"973","NH0072400","y1989_4",-1
"974","AZ0130700","y1989_4",-1
"975","OR017SP00","y1989_3",-1
"976","IN0320300","y1989_3",-1
"977","VT0020400","y1989_2",-1
"978","VT0030300","y1989_2",-1
"979","SC0230400","y1989_2",-1
"980","IN0530200","y1989_2",-1
"981","VT0040100","y1989_1",-1
"982","VA0960200","y1989_1",-1
"983","MO0100000","y1989_1",-1
"984","VT0120200","y1988_12",-1
"985","SC0040300","y1988_12",-1
"986","PA0380300","y1988_12",-1
"987","NB0210100","y1988_12",-1
"988","NC0330200","y1988_12",-1
"989","MO0190200","y1988_12",-1
"990","CO0490200","y1988_12",-1
"991","CO0540000","y1988_12",-1
"992","CA0120100","y1988_12",-1
"993","WA0390400","y1988_11",-1
"994","NH0087400","y1988_11",-1
"995","KS0300100","y1988_11",-1
"996","ID0140100","y1988_11",-1
"997","CA0070000","y1988_11",-1
"998","VT0040200","y1988_10",-1
"999","VT0080200","y1988_10",-1
"1000","OR0200300","y1988_10",-1
"1001","VT0120500","y1988_9",-1
"1002","VT0130100","y1988_9",-1
"1003","VA0300200","y1988_9",-1
"1004","MO0190200","y1988_9",-1
"1005","MI6388800","y1988_9",-1
"1006","KS0870100","y1988_9",-1
"1007","CO0150000","y1988_9",-1
"1008","CA0270100","y1988_9",-1
"1009","VT0120500","y1988_7",-1
"1010","VT0100100","y1988_7",-1
"1011","KS0460800","y1988_7",-1
"1012","ID0280200","y1988_6",-1
"1013","CA0071300","y1988_6",-1
"1014","PA0382300","y1988_5",-1
"1015","PA0140300","y1988_5",-3
"1016","NB0150000","y1988_5",-1
"1017","VT0040500","y1988_4",-1
"1018","OR021SP00","y1988_4",-1
"1019","CO0490100","y1988_4",-1
"1020","VT0080200","y1988_3",-1
"1021","VA0770000","y1988_3",-2
"1022","SC0110100","y1988_3",-1
"1023","SC0080300","y1988_3",-1
"1024","PA0130900","y1988_3",-1
"1025","AZ0021300","y1988_3",-1
"1026","VT0080100","y1988_2",-1
"1027","UT0061000","y1988_2",-1
"1028","KS0110100","y1988_2",-1
"1029","VT0120200","y1988_1",-1
"1030","VT0040500","y1988_1",-1
"1031","SC0140000","y1988_1",-1
"1032","PA0221000","y1988_1",-1
"1033","CO0260100","y1988_1",-1
"1034","OH0310800","y1987_12",-1
"1035","OH0291100","y1987_12",-2
"1036","DE0020800","y1987_12",-1
"1037","CO0030000","y1987_12",-1
"1038","CO0030500","y1987_12",-1
"1039","VA029SP00","y1987_11",-3
"1040","VA0670100","y1987_10",-1
"1041","OR0040500","y1987_10",-1
"1042","AZ0131100","y1987_10",-1
"1043","WA0060200","y1987_9",-1
"1044","UT0250000","y1987_9",-1
"1045","SC0390000","y1987_9",-1
"1046","PA0280600","y1987_9",-1
"1047","OH0183400","y1987_9",-12
"1048","CO0080200","y1987_9",-1
"1049","CA0490700","y1987_9",-2
"1050","VT0110100","y1987_8",-1
"1051","CO0040000","y1987_8",-1
"1052","CA0430900","y1987_8",-1
"1053","KS0050000","y1987_7",-1
"1054","CA007260X","y1987_7",-1
"1055","VT0080200","y1987_6",-1
"1056","VA1130000","y1987_6",-1
"1057","SC0130000","y1987_6",-1
"1058","MI7043200","y1987_6",-1
"1059","VT0080100","y1987_5",-1
"1060","UT0291100","y1987_5",-1
"1061","AR0470200","y1987_5",-1
"1062","AR0300100","y1987_5",-1
"1063","TN0790200","y1987_4",-1
"1064","SC0321000","y1987_4",-1
"1065","SC0350100","y1987_4",-1
"1066","PA0464600","y1987_4",-1
"1067","MI1801800","y1987_4",-1
"1068","KS0461100","y1987_4",-1
"1069","CA0400300","y1987_4",-1
"1070","DE0020700","y1987_3",-1
"1071","VT0040500","y1987_2",-1
"1072","SC0360000","y1987_2",-1
"1073","SC0060000","y1987_2",-1
"1074","PA061SP00","y1987_2",-1
"1075","NJ0082200","y1987_2",-1
"1076","KS0870100","y1987_2",-1
"1077","SC0321300","y1987_1",-1
"1078","VT0130100","y1986_12",-1
"1079","NJ0111300","y1986_12",-1
"1080","MD0100100","y1986_12",-1
"1081","AR0470000","y1986_12",-1
"1082","AR0520100","y1986_12",-1
"1083","SC0230100","y1986_11",-1
"1084","KS0230200","y1986_11",-1
"1085","CO0350500","y1986_11",-1
"1086","CO0030700","y1986_10",-2
"1087","CA0071500","y1986_10",-1
"1088","VT0120500","y1986_9",-1
"1089","VT0140400","y1986_9",-1
"1090","SC0320400","y1986_9",-1
"1091","NJ0151800","y1986_9",-1
"1092","MO0260100","y1986_9",-1
"1093","KS0990000","y1986_9",-1
"1094","KS0640000","y1986_9",-1
"1095","CA0310100","y1986_9",-1
"1096","PA029SP00","y1986_8",-1
"1097","VT0110300","y1986_7",-1
"1098","NH0070600","y1986_7",-1
"1099","OR0060100","y1986_6",-1
"1100","NJ0110500","y1986_6",-1
"1101","SC0400400","y1986_5",-1
"1102","MD0170700","y1986_5",-1
"1103","KS0180200","y1986_5",-1
"1104","VT0100000","y1986_4",-1
"1105","KS0050300","y1986_4",-1
"1106","VT0020100","y1986_3",-1
"1107","VT0130100","y1986_3",-1
"1108","PA0410800","y1986_3",-1
"1109","OR0230000","y1986_3",-1
"1110","VT0030300","y1986_2",-1
"1111","AR0660000","y1986_2",-1
"1112","VT0140600","y1986_1",-1
"1113","VT0110300","y1986_1",-1
"1114","VA117SP00","y1986_1",-1
"1115","SC0320200","y1986_1",-4
"1116","SC0410000","y1986_1",-1
"1117","MT0420100","y1986_1",-1
"1118","CO0540100","y1985_12",-1
"1119","VT0120200","y1985_11",-1
"1120","VA007SP00","y1985_11",-1
"1121","PA055SP00","y1985_11",-1
"1122","OR0340200","y1985_11",-1
"1123","CO0350500","y1985_11",-1
"1124","VT0080200","y1985_10",-1
"1125","VA0020100","y1985_10",-1
"1126","PA0670900","y1985_10",-1
"1127","NH0031600","y1985_10",-1
"1128","MT0250000","y1985_10",-2
"1129","PA018SP00","y1985_9",-1
"1130","CO0240000","y1985_9",-1
"1131","SC0150100","y1985_8",-1
"1132","PA048SP00","y1985_8",-1
"1133","PA0080300","y1985_8",-1
"1134","CA0071500","y1985_8",-1
"1135","PA0481300","y1985_7",-1
"1136","PA0280300","y1985_7",-2
"1137","MI2972700","y1985_7",-1
"1138","DE0010400","y1985_7",-1
"1139","CO0490200","y1985_7",-1
"1140","CO0470000","y1985_7",-1
"1141","VT0130100","y1985_6",-1
"1142","VT0110200","y1985_6",-1
"1143","VA1080000","y1985_6",-2
"1144","SD0140100","y1985_6",-1
"1145","VT0120200","y1985_5",-1
"1146","CA0271200","y1985_5",-1
"1147","SC0230400","y1985_4",-1
"1148","PA0221700","y1985_4",-1
"1149","NJ0211900","y1985_4",-1
"1150","MI6388800","y1985_4",-1
"1151","NC0120200","y1985_3",-1
"1152","CO0030700","y1985_3",-1
"1153","CA0070000","y1985_3",-1
"1154","WA0030100","y1985_2",-1
"1155","VA1150000","y1985_2",-1
"1156","MO0958000","y1985_2",-1
"1157","VT0040200","y1985_1",-1
"1158","SC0190000","y1985_1",-1
"1159","IN0100300","y1985_1",-2
"1160","CA0400300","y1985_1",-1
