"","row_ind","column_ind","values"
"833","NB0770100","y1987_7",-1
"834","ID0010200","y1987_7",-1
"835","VT0080100","y1987_6",-1
"836","OH0850300","y1987_6",-1
"837","MI7617600","y1987_6",-1
"838","VA1130000","y1987_5",-1
"839","PA036SP00","y1987_5",-1
"840","LA0080100","y1987_4",-1
"841","CO0030300","y1987_4",-1
"842","SC0080300","y1987_3",-1
"843","PA0220400","y1987_3",-2
"844","OH0480100","y1987_3",-1
"845","MT0160000","y1987_3",-1
"846","MA0080700","y1987_3",-1
"847","IN0450900","y1987_3",-1
"848","WA0270400","y1987_2",-1
"849","PA038SP00","y1987_2",-1
"850","VA0800100","y1987_1",-3
"851","SC0160200","y1987_1",-1
"852","NC0140000","y1987_1",-1
"853","MO0100000","y1987_1",-1
"854","MA0094800","y1987_1",-1
"855","OH0185700","y1986_12",-1
"856","CO0430000","y1986_12",-1
"857","AR0470200","y1986_12",-1
"858","WY0110000","y1986_11",-2
"859","SC0160000","y1986_11",-1
"860","SC0370000","y1986_11",-1
"861","NJ0027000","y1986_11",-1
"862","KS0230200","y1986_11",-1
"863","CA0071500","y1986_11",-1
"864","PA023SP00","y1986_10",-1
"865","PA0231400","y1986_10",-1
"866","VA0440000","y1986_9",-1
"867","SC0100400","y1986_9",-1
"868","PA036SP00","y1986_9",-1
"869","WA0150100","y1986_8",-1
"870","SC0360000","y1986_8",-1
"871","OH0430600","y1986_7",-1
"872","NJ0132600","y1986_6",-1
"873","SC0230300","y1986_5",-1
"874","PA015SP00","y1986_5",-1
"875","CA0260000","y1986_5",-1
"876","VA0770100","y1986_4",-1
"877","PA033SP00","y1986_4",-1
"878","OH0850300","y1986_4",-1
"879","CA0190D0X","y1986_4",-1
"880","CA0150600","y1986_4",-1
"881","WA0171700","y1986_3",-1
"882","VA1130000","y1986_3",-2
"883","VA0530000","y1986_3",-1
"884","SC0100300","y1986_3",-1
"885","NJ0192200","y1986_3",-1
"886","NJ0024600","y1986_3",-1
"887","NC0240500","y1986_3",-1
"888","NC0140000","y1986_3",-1
"889","MO0958000","y1986_3",-1
"890","IN0640200","y1986_3",-1
"891","CA007230X","y1986_3",-1
"892","CA0310100","y1986_3",-1
"893","SC0380700","y1986_2",-1
"894","SC0080100","y1986_2",-1
"895","PA036SP00","y1986_2",-1
"896","PA0380200","y1986_2",-1
"897","TN0320100","y1986_1",-1
"898","NV0160000","y1986_1",-1
"899","ID0100200","y1986_1",-1
"900","AR0470000","y1986_1",-1
"901","OH0185700","y1985_12",-1
"902","NB0100000","y1985_12",-1
"903","MI7207200","y1985_12",-1
"904","MI4604600","y1985_12",-1
"905","MI4435600","y1985_12",-1
"906","MI3303300","y1985_12",-1
"907","MI3203200","y1985_12",-1
"908","MI4143700","y1985_12",-1
"909","MI3649300","y1985_12",-1
"910","PA0020S00","y1985_11",-1
"911","PA025SP00","y1985_11",-1
"912","OH0312000","y1985_11",-1
"913","OH0250900","y1985_11",-1
"914","MT0320100","y1985_11",-1
"915","MI3003000","y1985_11",-1
"916","MI1701700","y1985_11",-1
"917","MI4604600","y1985_11",-1
"918","MI2712700","y1985_11",-1
"919","MI2749400","y1985_11",-1
"920","MI0300300","y1985_11",-1
"921","MI3603600","y1985_11",-1
"922","MI0900900","y1985_11",-1
"923","PA004SP00","y1985_10",-1
"924","MI7007000","y1985_10",-1
"925","MI5005000","y1985_10",-2
"926","MI8208200","y1985_10",-1
"927","MI3603600","y1985_10",-1
"928","ID0140200","y1985_10",-1
"929","CO0070500","y1985_10",-1
"930","CA0230000","y1985_10",-1
"931","OH0182600","y1985_9",-1
"932","MO0190200","y1985_9",-1
"933","MI4704700","y1985_9",-1
"934","MI5205200","y1985_9",-1
"935","MI3049800","y1985_9",-1
"936","MI3103100","y1985_9",-1
"937","MI0300300","y1985_9",-2
"938","MI5005000","y1985_9",-1
"939","VA1300300","y1985_8",-1
"940","TN0630000","y1985_8",-1
"941","RI0040200","y1985_8",-1
"942","OH0185500","y1985_8",-1
"943","MI4786500","y1985_8",-1
"944","PA048SP00","y1985_7",-1
"945","PA011SP00","y1985_7",-1
"946","NC0140000","y1985_7",-1
"947","MI7007000","y1985_7",-1
"948","DE0030800","y1985_7",-1
"949","CA0480100","y1985_7",-1
"950","SC0370200","y1985_6",-1
"951","NB0400000","y1985_6",-1
"952","CA0150600","y1985_6",-1
"953","TN0330800","y1985_5",-1
"954","PA022SP00","y1985_5",-1
"955","OH0431200","y1985_5",-1
"956","OH0430100","y1985_5",-1
"957","NJ0180600","y1985_5",-1
"958","IN0790100","y1985_5",-1
"959","PA0390800","y1985_4",-1
"960","MO0490700","y1985_4",-1
"961","CO0030300","y1985_4",-1
"962","VA0240100","y1985_3",-1
"963","IN0640300","y1985_3",-1
"964","IN0640200","y1985_3",-1
"965","CA0010800","y1985_3",-1
"966","MT0320000","y1985_2",-1
"967","MO0100000","y1985_2",-1
"968","CA0339700","y1985_2",-1
"969","SC0210000","y1985_1",-1
"970","PA0462200","y1985_1",-1
"971","NJ0101900","y1985_1",-1
"972","MI2902900","y1985_1",-1
"973","KS0050200","y1985_1",-1
